id,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
11162,FDK45,11.65,Low Fat,0.0340497,Seafood,112.286,OUT017,2007,Medium,Tier 2,Supermarket Type1,452.744
11163,FDK45,11.65,LF,0.0338582,Seafood,113.386,OUT046,1997,Small,Tier 1,Supermarket Type1,2603.28
11164,FDK45,11.65,Low Fat,0.0339108,Seafood,113.886,OUT049,1999,Medium,Tier 1,Supermarket Type1,1446.18
11165,FDK45,11.65,Low Fat,0.0339961,Seafood,114.786,OUT018,2009,Medium,Tier 3,Supermarket Type2,1444.24
11166,FDK45,,Low Fat,0.0336942,Seafood,114.786,OUT027,1985,Medium,Tier 3,Supermarket Type3,3406.7
11167,FDG21,17.35,Regular,0.146527,Seafood,147.905,OUT049,1999,Medium,Tier 1,Supermarket Type1,2247.07
11168,FDG21,,Regular,0.145591,Seafood,148.705,OUT027,1985,Medium,Tier 3,Supermarket Type3,1797.66
11169,FDG21,17.35,Regular,0.146896,Seafood,149.605,OUT018,2009,Medium,Tier 3,Supermarket Type2,3745.12
11170,FDG21,17.35,Regular,0.146178,Seafood,149.905,OUT013,1987,High,Tier 3,Supermarket Type1,2808.92
11171,FDG21,17.35,Regular,0.0,Seafood,150.205,OUT045,2002,Small,Tier 2,Supermarket Type1,5992.2
11172,FDG21,17.35,Regular,0.1463,Seafood,150.405,OUT046,1997,Small,Tier 1,Supermarket Type1,3894.93
11173,FDG21,,Regular,0.256152,Seafood,151.005,OUT019,1985,Small,Tier 1,Grocery Store,149.805
11174,FDG21,17.35,Regular,0.146272,Seafood,151.505,OUT035,2004,Small,Tier 2,Supermarket Type1,2812.61
11175,FDH21,10.395,Low Fat,0.0312191,Seafood,156.96,OUT035,2004,Small,Tier 2,Supermarket Type1,4595.35
11176,FDH21,10.395,Low Fat,0.031225,Seafood,156.96,OUT046,1997,Small,Tier 1,Supermarket Type1,1794.76
11177,FDH21,,Low Fat,0.0310738,Seafood,157.56,OUT027,1985,Medium,Tier 3,Supermarket Type3,5704.57
11178,FDH21,10.395,LF,0.0522643,Seafood,158.46,OUT010,1998,Medium,Tier 3,Grocery Store,158.46
11179,FDH21,10.395,Low Fat,0.0313522,Seafood,158.66,OUT018,2009,Medium,Tier 3,Supermarket Type2,1797.71
11180,FDH21,,Low Fat,0.054671,Seafood,158.66,OUT019,1985,Small,Tier 1,Grocery Store,316.921
11181,FDH21,10.395,Low Fat,0.031199,Seafood,159.46,OUT013,1987,High,Tier 3,Supermarket Type1,316.921
11182,FDH21,10.395,Low Fat,0.0312883,Seafood,159.56,OUT045,2002,Small,Tier 2,Supermarket Type1,2852.29
11183,FDH21,10.395,Low Fat,0.0312736,Seafood,160.06,OUT049,1999,Medium,Tier 1,Supermarket Type1,1267.68
11184,FDH21,10.395,Low Fat,0.0314016,Seafood,160.36,OUT017,2007,Medium,Tier 2,Supermarket Type1,1816.97
11185,FDG33,5.365,Regular,0.140458,Seafood,169.776,OUT049,1999,Medium,Tier 1,Supermarket Type1,3263.75
11186,FDG33,,Regular,0.139561,Seafood,170.476,OUT027,1985,Medium,Tier 3,Supermarket Type3,3435.53
11187,FDG33,5.365,Regular,0.14024,Seafood,171.076,OUT046,1997,Small,Tier 1,Supermarket Type1,3263.75
11188,FDG33,5.365,Regular,0.140124,Seafood,172.076,OUT013,1987,High,Tier 3,Supermarket Type1,2748.42
11189,FDG33,,Regular,0.245543,Seafood,172.276,OUT019,1985,Small,Tier 1,Grocery Store,171.776
11190,FDG33,5.365,Regular,0.140525,Seafood,172.776,OUT045,2002,Small,Tier 2,Supermarket Type1,2233.09
11191,FDG33,5.365,Regular,0.234733,Seafood,173.476,OUT010,1998,Medium,Tier 3,Grocery Store,171.776
11192,FDG33,5.365,Regular,0.140812,Seafood,173.576,OUT018,2009,Medium,Tier 3,Supermarket Type2,2061.32
11193,FDG33,5.365,Regular,0.141034,Seafood,173.676,OUT017,2007,Medium,Tier 2,Supermarket Type1,858.882
11194,FDG33,5.365,Regular,0.140214,Seafood,173.776,OUT035,2004,Small,Tier 2,Supermarket Type1,4637.96
11195,FDJ57,,Regular,0.0,Seafood,184.358,OUT019,1985,Small,Tier 1,Grocery Store,185.758
11196,FDJ57,7.42,Regular,0.0215736,Seafood,184.658,OUT046,1997,Small,Tier 1,Supermarket Type1,5015.47
11197,FDJ57,7.42,Regular,0.0215696,Seafood,184.858,OUT035,2004,Small,Tier 2,Supermarket Type1,4643.96
11198,FDJ57,7.42,Regular,0.0216174,Seafood,185.058,OUT045,2002,Small,Tier 2,Supermarket Type1,5201.23
11199,FDJ57,7.42,Regular,0.0216957,Seafood,185.358,OUT017,2007,Medium,Tier 2,Supermarket Type1,3715.16
11200,FDJ57,7.42,Regular,0.0216072,Seafood,185.358,OUT049,1999,Medium,Tier 1,Supermarket Type1,1485.39
11201,FDJ57,7.42,Regular,0.0215557,Seafood,186.058,OUT013,1987,High,Tier 3,Supermarket Type1,1504.8
11202,FDJ57,7.42,Regular,0.0361099,Seafood,186.558,OUT010,1998,Medium,Tier 3,Grocery Store,185.758
11203,FDJ57,,Regular,0.0214692,Seafood,187.658,OUT027,1985,Medium,Tier 3,Supermarket Type3,8740.82
11204,FDJ57,7.42,Regular,0.0216615,Seafood,187.758,OUT018,2009,Medium,Tier 3,Supermarket Type2,2600.61
11205,FDI57,19.85,Low Fat,0.0541096,Seafood,195.077,OUT049,1999,Medium,Tier 1,Supermarket Type1,1970.77
11206,FDI57,,Low Fat,0.053764,Seafood,195.777,OUT027,1985,Medium,Tier 3,Supermarket Type3,3547.38
11207,FDI57,19.85,Low Fat,0.0542457,Seafood,196.077,OUT018,2009,Medium,Tier 3,Supermarket Type2,5518.15
11208,FDI57,19.85,Low Fat,0.0540154,Seafood,196.377,OUT035,2004,Small,Tier 2,Supermarket Type1,4138.61
11209,FDI57,19.85,Low Fat,0.0539807,Seafood,196.877,OUT013,1987,High,Tier 3,Supermarket Type1,2562.0
11210,FDI57,19.85,Low Fat,0.0540256,Seafood,197.277,OUT046,1997,Small,Tier 1,Supermarket Type1,6503.53
11211,FDI57,19.85,Low Fat,0.0543312,Seafood,198.777,OUT017,2007,Medium,Tier 2,Supermarket Type1,4532.77
11212,FDI57,19.85,Low Fat,0.0541352,Seafood,198.777,OUT045,2002,Small,Tier 2,Supermarket Type1,4300.83
11213,FDI09,20.75,Regular,0.129338,Seafood,238.188,OUT046,1997,Small,Tier 1,Supermarket Type1,5033.45
11214,FDI09,20.75,Regular,0.130069,Seafood,238.988,OUT017,2007,Medium,Tier 2,Supermarket Type1,5256.54
11215,FDI09,20.75,Regular,0.129313,Seafood,239.488,OUT035,2004,Small,Tier 2,Supermarket Type1,5217.84
11216,FDI09,20.75,Regular,0.0,Seafood,239.988,OUT045,2002,Small,Tier 2,Supermarket Type1,2636.57
11217,FDI09,20.75,Regular,0.12923,Seafood,240.088,OUT013,1987,High,Tier 3,Supermarket Type1,5430.19
11218,FDI09,20.75,Regular,0.129864,Seafood,240.188,OUT018,2009,Medium,Tier 3,Supermarket Type2,5992.2
11219,FDI09,20.75,Regular,0.129539,Seafood,240.288,OUT049,1999,Medium,Tier 1,Supermarket Type1,2396.88
11220,FDI09,,Regular,0.128711,Seafood,240.488,OUT027,1985,Medium,Tier 3,Supermarket Type3,1868.43
11221,FDU21,11.8,reg,0.0766566,Snack Foods,32.3558,OUT013,1987,High,Tier 3,Supermarket Type1,169.779
11222,FDU21,11.8,Regular,0.077033,Snack Foods,32.7558,OUT018,2009,Medium,Tier 3,Supermarket Type2,425.17
11223,FDU21,16.1,Regular,0.0763489,Snack Foods,32.8558,OUT027,1985,Medium,Tier 3,Supermarket Type3,713.072
11224,FDU21,11.8,Regular,0.128414,Snack Foods,33.0558,OUT010,1998,Medium,Tier 3,Grocery Store,425.164
11225,FDU21,11.8,Regular,0.076876,Snack Foods,33.1558,OUT045,2002,Small,Tier 2,Supermarket Type1,543.293
11226,FDX10,6.385,Regular,0.123961,Snack Foods,33.2874,OUT045,2002,Small,Tier 2,Supermarket Type1,141.15
11227,FDX10,6.385,reg,0.12441,Snack Foods,34.3874,OUT017,2007,Medium,Tier 2,Supermarket Type1,388.161
11228,FDU21,11.8,Regular,0.0767059,Snack Foods,34.7558,OUT035,2004,Small,Tier 2,Supermarket Type1,780.983
11229,FDG22,17.6,Regular,0.0415497,Snack Foods,34.919,OUT018,2009,Medium,Tier 3,Supermarket Type2,669.886
11230,FDU21,11.8,Regular,0.0768397,Snack Foods,34.9558,OUT049,1999,Medium,Tier 1,Supermarket Type1,373.514
11231,FDG22,17.6,Regular,0.0413812,Snack Foods,35.019,OUT046,1997,Small,Tier 1,Supermarket Type1,659.142
11232,FDU21,,Regular,0.134328,Snack Foods,35.0558,OUT019,1985,Small,Tier 1,Grocery Store,33.9558
11233,FDG22,17.6,Regular,0.0414455,Snack Foods,35.219,OUT049,1999,Medium,Tier 1,Supermarket Type1,650.847
11234,FDX10,6.385,Regular,0.124214,Snack Foods,35.5874,OUT018,2009,Medium,Tier 3,Supermarket Type2,240.859
11235,FDU10,10.1,Regular,0.045654,Snack Foods,35.6848,OUT013,1987,High,Tier 3,Supermarket Type1,633.842
11236,FDU21,11.8,Regular,0.0771544,Snack Foods,35.7558,OUT017,2007,Medium,Tier 2,Supermarket Type1,577.249
11237,FDU10,10.1,Regular,0.0457847,Snack Foods,35.7848,OUT045,2002,Small,Tier 2,Supermarket Type1,393.955
11238,FDU21,11.8,Regular,0.0767205,Snack Foods,35.8558,OUT046,1997,Small,Tier 1,Supermarket Type1,465.408
11239,FDX10,6.385,Regular,0.0,Snack Foods,36.3874,OUT049,1999,Medium,Tier 1,Supermarket Type1,250.92
11240,FDX10,6.385,Regular,0.123608,Snack Foods,36.4874,OUT013,1987,High,Tier 3,Supermarket Type1,253.94
11241,FDX10,,Regular,0.216601,Snack Foods,36.7874,OUT019,1985,Small,Tier 1,Grocery Store,169.839
11242,FDX10,6.385,Regular,0.123687,Snack Foods,36.8874,OUT035,2004,Small,Tier 2,Supermarket Type1,249.658
11243,FDX10,,Regular,0.123111,Snack Foods,36.9874,OUT027,1985,Medium,Tier 3,Supermarket Type3,388.161
11244,FDX10,6.385,Regular,0.123711,Snack Foods,37.1874,OUT046,1997,Small,Tier 1,Supermarket Type1,247.012
11245,FDG22,17.6,Regular,0.0416152,Snack Foods,37.219,OUT017,2007,Medium,Tier 2,Supermarket Type1,366.19
11246,FDQ22,16.75,Low Fat,0.0299079,Snack Foods,37.4822,OUT017,2007,Medium,Tier 2,Supermarket Type1,678.053
11247,FDQ22,16.75,LF,0.029734,Snack Foods,37.6822,OUT035,2004,Small,Tier 2,Supermarket Type1,687.983
11248,FDG22,,reg,0.0724531,Snack Foods,37.719,OUT019,1985,Small,Tier 1,Grocery Store,520.599
11249,FDQ22,16.75,Low Fat,0.0297397,Snack Foods,37.7822,OUT046,1997,Small,Tier 1,Supermarket Type1,689.809
11250,FDG22,17.6,Regular,0.0413467,Snack Foods,37.819,OUT013,1987,High,Tier 3,Supermarket Type1,705.551
11251,FDG22,,Regular,0.0411808,Snack Foods,37.919,OUT027,1985,Medium,Tier 3,Supermarket Type3,768.999
11252,FDG22,17.6,Regular,0.0413733,Snack Foods,38.119,OUT035,2004,Small,Tier 2,Supermarket Type1,732.38
11253,FDG22,17.6,Regular,0.0414651,Snack Foods,38.119,OUT045,2002,Small,Tier 2,Supermarket Type1,717.857
11254,FDU10,,Regular,0.0454708,Snack Foods,38.1848,OUT027,1985,Medium,Tier 3,Supermarket Type3,839.766
11255,FDU10,10.1,Regular,0.0459505,Snack Foods,38.2848,OUT017,2007,Medium,Tier 2,Supermarket Type1,1230.4
11256,FDU10,10.1,Regular,0.0456834,Snack Foods,38.2848,OUT035,2004,Small,Tier 2,Supermarket Type1,421.477
11257,FDU10,10.1,Regular,0.045692,Snack Foods,38.3848,OUT046,1997,Small,Tier 1,Supermarket Type1,410.948
11258,FDU10,10.1,Regular,0.0457631,Snack Foods,38.4848,OUT049,1999,Medium,Tier 1,Supermarket Type1,633.842
11259,FDU10,10.1,Regular,0.0458782,Snack Foods,38.5848,OUT018,2009,Medium,Tier 3,Supermarket Type2,484.702
11260,FDL21,,Regular,0.0125125,Snack Foods,38.748,OUT019,1985,Small,Tier 1,Grocery Store,79.896
11261,FDQ22,16.75,Low Fat,0.0297859,Snack Foods,38.9822,OUT049,1999,Medium,Tier 1,Supermarket Type1,628.515
11262,FDQ22,16.75,Low Fat,0.0298,Snack Foods,39.1822,OUT045,2002,Small,Tier 2,Supermarket Type1,314.258
11263,FDL21,15.85,Regular,0.00716091,Snack Foods,39.348,OUT045,2002,Small,Tier 2,Supermarket Type1,719.064
11264,FDL21,,Regular,0.00711181,Snack Foods,39.348,OUT027,1985,Medium,Tier 3,Supermarket Type3,5532.77
11265,FDQ22,16.75,LF,0.0297149,Snack Foods,39.3822,OUT013,1987,High,Tier 3,Supermarket Type1,719.021
11266,FDA57,,LF,0.0394516,Snack Foods,39.548,OUT027,1985,Medium,Tier 3,Supermarket Type3,1358.23
11267,FDQ22,16.75,Low Fat,0.0298608,Snack Foods,39.5822,OUT018,2009,Medium,Tier 3,Supermarket Type2,702.782
11268,FDA57,18.85,Low Fat,0.0398678,Snack Foods,39.748,OUT017,2007,Medium,Tier 2,Supermarket Type1,809.19
11269,FDA57,18.85,Low Fat,0.0398051,Snack Foods,40.348,OUT018,2009,Medium,Tier 3,Supermarket Type2,836.616
11270,FDA57,18.85,Low Fat,0.0397052,Snack Foods,40.348,OUT049,1999,Medium,Tier 1,Supermarket Type1,813.799
11271,FDL21,15.85,Regular,0.00715753,Snack Foods,40.448,OUT049,1999,Medium,Tier 1,Supermarket Type1,705.211
11272,FDL21,15.85,Regular,0.00714047,Snack Foods,40.848,OUT013,1987,High,Tier 3,Supermarket Type1,679.116
11273,FDL21,15.85,Regular,0.00717553,Snack Foods,40.848,OUT018,2009,Medium,Tier 3,Supermarket Type2,692.762
11274,FDQ22,,Low Fat,0.0295956,Snack Foods,40.9822,OUT027,1985,Medium,Tier 3,Supermarket Type3,864.208
11275,FDV10,,Regular,0.116794,Snack Foods,41.0112,OUT019,1985,Small,Tier 1,Grocery Store,42.6112
11276,FDL21,15.85,Regular,0.00714506,Snack Foods,41.048,OUT035,2004,Small,Tier 2,Supermarket Type1,479.376
11277,FDL21,15.85,Regular,0.00714641,Snack Foods,41.048,OUT046,1997,Small,Tier 1,Supermarket Type1,798.96
11278,FDA57,18.85,Low Fat,0.039724,Snack Foods,41.048,OUT045,2002,Small,Tier 2,Supermarket Type1,918.804
11279,FDV10,7.645,Regular,0.0666505,Snack Foods,41.1112,OUT013,1987,High,Tier 3,Supermarket Type1,345.725
11280,FDL21,15.85,Regular,0.00718684,Snack Foods,41.148,OUT017,2007,Medium,Tier 2,Supermarket Type1,697.849
11281,FDA57,18.85,Low Fat,0.0396436,Snack Foods,41.448,OUT046,1997,Small,Tier 1,Supermarket Type1,859.424
11282,FDA57,18.85,Low Fat,0.0396106,Snack Foods,41.648,OUT013,1987,High,Tier 3,Supermarket Type1,759.012
11283,FDA57,18.85,Low Fat,0.0396361,Snack Foods,41.648,OUT035,2004,Small,Tier 2,Supermarket Type1,847.87
11284,FDV10,7.645,Regular,0.0,Snack Foods,41.7112,OUT045,2002,Small,Tier 2,Supermarket Type1,852.224
11285,FDV10,7.645,Regular,0.0668098,Snack Foods,41.7112,OUT049,1999,Medium,Tier 1,Supermarket Type1,341.204
11286,FDV10,7.645,Regular,0.0,Snack Foods,41.8112,OUT046,1997,Small,Tier 1,Supermarket Type1,894.835
11287,FDS22,16.85,Regular,0.02315,Snack Foods,42.1428,OUT035,2004,Small,Tier 2,Supermarket Type1,752.713
11288,FDH33,12.85,Low Fat,0.121624,Snack Foods,42.2428,OUT013,1987,High,Tier 3,Supermarket Type1,597.102
11289,FDV10,7.645,Regular,0.0666934,Snack Foods,42.3112,OUT035,2004,Small,Tier 2,Supermarket Type1,1065.28
11290,FDC58,10.195,Low Fat,0.0421132,Snack Foods,42.5428,OUT018,2009,Medium,Tier 3,Supermarket Type2,878.856
11291,FDV10,,Regular,0.066383,Snack Foods,42.6112,OUT027,1985,Medium,Tier 3,Supermarket Type3,641.899
11292,FDS22,,Regular,0.0230423,Snack Foods,42.6428,OUT027,1985,Medium,Tier 3,Supermarket Type3,1850.63
11293,FDH33,12.85,Low Fat,0.121702,Snack Foods,42.7428,OUT035,2004,Small,Tier 2,Supermarket Type1,703.085
11294,FDH33,12.85,Low Fat,0.122414,Snack Foods,42.9428,OUT017,2007,Medium,Tier 2,Supermarket Type1,703.085
11295,FDV10,7.645,Regular,0.0669778,Snack Foods,43.0112,OUT018,2009,Medium,Tier 3,Supermarket Type2,351.838
11296,FDC58,10.195,Low Fat,0.0,Snack Foods,43.0428,OUT045,2002,Small,Tier 2,Supermarket Type1,460.762
11297,FDH33,12.85,Low Fat,0.121972,Snack Foods,43.1428,OUT045,2002,Small,Tier 2,Supermarket Type1,703.085
11298,FDC58,10.195,Low Fat,0.0420075,Snack Foods,43.2428,OUT049,1999,Medium,Tier 1,Supermarket Type1,462.903
11299,FDJ09,15.0,Low Fat,0.0,Snack Foods,43.4744,OUT046,1997,Small,Tier 1,Supermarket Type1,543.293
11300,FDH33,12.85,LF,0.121915,Snack Foods,43.5428,OUT049,1999,Medium,Tier 1,Supermarket Type1,615.199
11301,FDJ09,15.0,Low Fat,0.0587251,Snack Foods,43.6744,OUT017,2007,Medium,Tier 2,Supermarket Type1,407.47
11302,FDC58,10.195,Low Fat,0.0419074,Snack Foods,43.8428,OUT013,1987,High,Tier 3,Supermarket Type1,175.771
11303,FDC58,10.195,Low Fat,0.0419423,Snack Foods,43.8428,OUT046,1997,Small,Tier 1,Supermarket Type1,473.796
11304,FDS22,16.85,Regular,0.0231544,Snack Foods,43.9428,OUT046,1997,Small,Tier 1,Supermarket Type1,351.542
11305,FDV10,7.645,Regular,0.0670834,Snack Foods,44.0112,OUT017,2007,Medium,Tier 2,Supermarket Type1,596.557
11306,FDJ09,15.0,Low Fat,0.0583462,Snack Foods,44.0744,OUT013,1987,High,Tier 3,Supermarket Type1,633.842
11307,FDH33,,Low Fat,0.0,Snack Foods,44.1428,OUT027,1985,Medium,Tier 3,Supermarket Type3,1362.23
11308,FDV10,7.645,Regular,0.111652,Snack Foods,44.2112,OUT010,1998,Medium,Tier 3,Grocery Store,361.654
11309,FDC58,10.195,Low Fat,0.0421796,Snack Foods,44.2428,OUT017,2007,Medium,Tier 2,Supermarket Type1,703.085
11310,FDC58,10.195,Low Fat,0.0419344,Snack Foods,44.6428,OUT035,2004,Small,Tier 2,Supermarket Type1,615.199
11311,FDU33,7.63,Regular,0.134598,Snack Foods,44.7402,OUT013,1987,High,Tier 3,Supermarket Type1,358.436
11312,FDJ09,15.0,Low Fat,0.0584856,Snack Foods,44.7744,OUT049,1999,Medium,Tier 1,Supermarket Type1,679.116
11313,FDU33,7.63,Regular,0.13471,Snack Foods,44.8402,OUT046,1997,Small,Tier 1,Supermarket Type1,359.237
11314,FDS22,16.85,Regular,0.0231351,Snack Foods,44.8428,OUT013,1987,High,Tier 3,Supermarket Type1,703.085
11315,FDS22,16.85,Regular,0.0231904,Snack Foods,44.8428,OUT049,1999,Medium,Tier 1,Supermarket Type1,808.493
11316,FDH33,,LF,0.213125,Snack Foods,44.9428,OUT019,1985,Small,Tier 1,Grocery Store,175.771
11317,FDU33,7.63,Regular,0.225477,Snack Foods,45.1402,OUT010,1998,Medium,Tier 3,Grocery Store,45.9402
11318,FDH33,12.85,Low Fat,0.121725,Snack Foods,45.1428,OUT046,1997,Small,Tier 1,Supermarket Type1,527.314
11319,FDU33,7.63,Regular,0.135472,Snack Foods,45.2402,OUT017,2007,Medium,Tier 2,Supermarket Type1,372.797
11320,FDU33,7.63,Regular,0.134983,Snack Foods,45.2402,OUT045,2002,Small,Tier 2,Supermarket Type1,372.797
11321,FDU33,,Regular,0.134057,Snack Foods,45.3402,OUT027,1985,Medium,Tier 3,Supermarket Type3,918.804
11322,FDS22,16.85,Regular,0.0232854,Snack Foods,45.4428,OUT017,2007,Medium,Tier 2,Supermarket Type1,842.282
11323,FDJ09,,LF,0.058112,Snack Foods,45.5744,OUT027,1985,Medium,Tier 3,Supermarket Type3,784.25
11324,FDC58,,Low Fat,0.0,Snack Foods,45.7428,OUT027,1985,Medium,Tier 3,Supermarket Type3,615.199
11325,FDH33,12.85,Low Fat,0.122221,Snack Foods,45.9428,OUT018,2009,Medium,Tier 3,Supermarket Type2,1274.34
11326,FDS22,16.85,Regular,0.0232014,Snack Foods,45.9428,OUT045,2002,Small,Tier 2,Supermarket Type1,307.6
11327,FDU33,,Regular,0.235859,Snack Foods,46.1402,OUT019,1985,Small,Tier 1,Grocery Store,45.9402
11328,FDJ09,15.0,Low Fat,0.0586327,Snack Foods,46.4744,OUT018,2009,Medium,Tier 3,Supermarket Type2,543.293
11329,FDU33,7.63,Regular,0.134919,Snack Foods,46.9402,OUT049,1999,Medium,Tier 1,Supermarket Type1,780.983
11330,FDJ09,15.0,Low Fat,0.0585133,Snack Foods,46.9744,OUT045,2002,Small,Tier 2,Supermarket Type1,679.116
11331,FDU33,7.63,Regular,0.134684,Snack Foods,47.0402,OUT035,2004,Small,Tier 2,Supermarket Type1,1470.09
11332,FDU33,7.63,Regular,0.135259,Snack Foods,47.2402,OUT018,2009,Medium,Tier 3,Supermarket Type2,918.804
11333,FDJ09,15.0,low fat,0.0,Snack Foods,47.2744,OUT035,2004,Small,Tier 2,Supermarket Type1,679.116
11334,FDS09,8.895,reg,0.081021,Snack Foods,49.0008,OUT013,1987,High,Tier 3,Supermarket Type1,462.014
11335,FDT46,11.35,Low Fat,0.0515648,Snack Foods,49.0008,OUT010,1998,Medium,Tier 3,Grocery Store,101.202
11336,FDT46,11.35,Low Fat,0.0308071,Snack Foods,49.4008,OUT046,1997,Small,Tier 1,Supermarket Type1,611.162
11337,FDS09,,Regular,0.141975,Snack Foods,49.6008,OUT019,1985,Small,Tier 1,Grocery Store,50.6008
11338,FDT46,11.35,Low Fat,0.030855,Snack Foods,49.7008,OUT049,1999,Medium,Tier 1,Supermarket Type1,609.232
11339,FDP22,14.65,Regular,0.0990497,Snack Foods,49.7666,OUT013,1987,High,Tier 3,Supermarket Type1,772.826
11340,FDS09,8.895,Regular,0.0815471,Snack Foods,49.8008,OUT017,2007,Medium,Tier 2,Supermarket Type1,759.012
11341,FDS09,8.895,Regular,0.0812529,Snack Foods,49.8008,OUT045,2002,Small,Tier 2,Supermarket Type1,1062.62
11342,FDT46,11.35,Low Fat,0.0308696,Snack Foods,49.8008,OUT045,2002,Small,Tier 2,Supermarket Type1,708.411
11343,FDP22,14.65,Regular,0.0992863,Snack Foods,49.8666,OUT049,1999,Medium,Tier 1,Supermarket Type1,563.933
11344,FDS09,8.895,Regular,0.0810885,Snack Foods,50.2008,OUT046,1997,Small,Tier 1,Supermarket Type1,468.863
11345,FDT46,,Low Fat,0.0306579,Snack Foods,50.5008,OUT027,1985,Medium,Tier 3,Supermarket Type3,1012.02
11346,FDP22,14.65,Regular,0.0996929,Snack Foods,50.9666,OUT017,2007,Medium,Tier 2,Supermarket Type1,717.732
11347,FDS09,8.895,Regular,0.0810732,Snack Foods,51.2008,OUT035,2004,Small,Tier 2,Supermarket Type1,478.203
11348,FDT46,11.35,Low Fat,0.0,Snack Foods,51.3008,OUT013,1987,High,Tier 3,Supermarket Type1,623.023
11349,FDS09,,Regular,0.0806958,Snack Foods,51.3008,OUT027,1985,Medium,Tier 3,Supermarket Type3,759.012
11350,FDP22,14.65,Regular,0.0993332,Snack Foods,51.3666,OUT045,2002,Small,Tier 2,Supermarket Type1,1076.6
11351,FDS09,8.895,Regular,0.0812146,Snack Foods,51.4008,OUT049,1999,Medium,Tier 1,Supermarket Type1,493.787
11352,FDT46,11.35,Low Fat,0.0309326,Snack Foods,51.5008,OUT018,2009,Medium,Tier 3,Supermarket Type2,607.21
11353,FDM22,14.0,Regular,0.0421951,Snack Foods,51.564,OUT017,2007,Medium,Tier 2,Supermarket Type1,765.21
11354,FDP22,14.65,reg,0.0991322,Snack Foods,51.6666,OUT046,1997,Small,Tier 1,Supermarket Type1,832.607
11355,FDS09,8.895,Regular,0.0814188,Snack Foods,51.7008,OUT018,2009,Medium,Tier 3,Supermarket Type2,492.07
11356,FDT46,11.35,Low Fat,0.0309814,Snack Foods,51.9008,OUT017,2007,Medium,Tier 2,Supermarket Type1,708.411
11357,FDT46,,Low Fat,0.0539393,Snack Foods,52.1008,OUT019,1985,Small,Tier 1,Grocery Store,50.6008
11358,FDP22,14.65,Regular,0.099536,Snack Foods,52.2666,OUT018,2009,Medium,Tier 3,Supermarket Type2,615.199
11359,FDM22,,Regular,0.0734626,Snack Foods,52.364,OUT019,1985,Small,Tier 1,Grocery Store,53.264
11360,FDT46,11.35,Low Fat,0.0,Snack Foods,52.4008,OUT035,2004,Small,Tier 2,Supermarket Type1,809.613
11361,FDP22,,Regular,0.0,Snack Foods,52.6666,OUT027,1985,Medium,Tier 3,Supermarket Type3,717.732
11362,FDP22,14.65,Regular,0.0991134,Snack Foods,52.8666,OUT035,2004,Small,Tier 2,Supermarket Type1,461.399
11363,FDM22,14.0,Regular,0.042023,Snack Foods,53.064,OUT049,1999,Medium,Tier 1,Supermarket Type1,802.328
11364,FDT45,15.85,Low Fat,0.0574026,Snack Foods,53.0956,OUT049,1999,Medium,Tier 1,Supermarket Type1,925.722
11365,FDM22,14.0,Regular,0.0421287,Snack Foods,53.264,OUT018,2009,Medium,Tier 3,Supermarket Type2,820.266
11366,FDT45,15.85,Low Fat,0.0574297,Snack Foods,53.2956,OUT045,2002,Small,Tier 2,Supermarket Type1,912.314
11367,FDT45,15.85,Low Fat,0.0573026,Snack Foods,53.3956,OUT035,2004,Small,Tier 2,Supermarket Type1,600.552
11368,FDT45,15.85,Low Fat,0.0573134,Snack Foods,53.3956,OUT046,1997,Small,Tier 1,Supermarket Type1,1364.89
11369,FDM22,,Regular,0.0417546,Snack Foods,53.464,OUT027,1985,Medium,Tier 3,Supermarket Type3,1597.92
11370,FDM22,14.0,Regular,0.0420429,Snack Foods,53.864,OUT045,2002,Small,Tier 2,Supermarket Type1,806.883
11371,FDM22,14.0,Regular,0.0419498,Snack Foods,54.064,OUT035,2004,Small,Tier 2,Supermarket Type1,1118.54
11372,FDU09,7.71,Regular,0.0669738,Snack Foods,54.1956,OUT017,2007,Medium,Tier 2,Supermarket Type1,442.919
11373,FDU09,,Regular,0.0662746,Snack Foods,54.1956,OUT027,1985,Medium,Tier 3,Supermarket Type3,3002.76
11374,FDM22,14.0,Regular,0.0702287,Snack Foods,54.264,OUT010,1998,Medium,Tier 3,Grocery Store,820.472
11375,FDU09,7.71,Regular,0.0665417,Snack Foods,54.2956,OUT013,1987,High,Tier 3,Supermarket Type1,456.295
